Timestamp,Topico,Mensagem
2026-01-29 16:38:48,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":11.88,""var"":2.87,""int"":12580}"
2026-01-29 16:38:48,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-55,""raw"":2.87,""distance"":2.88,""var"":1.30,""int"":5168}"
2026-01-29 16:38:50,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.57,""var"":6.22,""int"":11109}"
2026-01-29 16:38:53,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-52,""raw"":2.35,""distance"":2.60,""var"":1.53,""int"":5109}"
2026-01-29 16:38:54,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":11.41,""distance"":12.33,""var"":3.22,""int"":22958}"
2026-01-29 16:38:56,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.66,""var"":2.12,""int"":11021}"
2026-01-29 16:38:58,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-82,""raw"":16.93,""distance"":13.22,""var"":14.78,""int"":23325}"
2026-01-29 16:38:58,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-54,""raw"":2.35,""distance"":2.67,""var"":1.53,""int"":5108}"
2026-01-29 16:39:01,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":11.19,""var"":1.43,""int"":10903}"
2026-01-29 16:39:02,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-58,""raw"":3.49,""distance"":3.33,""var"":1.45,""int"":5041}"
2026-01-29 16:39:06,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":13.52,""var"":14.33,""int"":22736}"
2026-01-29 16:39:09,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-51,""raw"":3.49,""distance"":2.44,""var"":1.45,""int"":5051}"
2026-01-29 16:39:12,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":12.15,""var"":3.63,""int"":22881}"
2026-01-29 16:39:14,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-56,""raw"":3.06,""distance"":2.88,""var"":1.34,""int"":5051}"
2026-01-29 16:39:17,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":11.39,""var"":1.02,""int"":10988}"
2026-01-29 16:39:18,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":11.91,""var"":2.97,""int"":12654}"
2026-01-29 16:39:19,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-53,""raw"":2.51,""distance"":2.59,""var"":1.27,""int"":5051}"
2026-01-29 16:39:23,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":10.93,""var"":6.16,""int"":7211}"
2026-01-29 16:39:24,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-52,""raw"":2.35,""distance"":2.44,""var"":0.43,""int"":4999}"
2026-01-29 16:39:29,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-61,""raw"":4.25,""distance"":2.86,""var"":0.54,""int"":4999}"
2026-01-29 16:39:34,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-53,""raw"":2.51,""distance"":2.50,""var"":0.36,""int"":4949}"
2026-01-29 16:39:41,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":11.41,""distance"":10.72,""var"":1.04,""int"":11203}"
2026-01-29 16:39:43,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-58,""raw"":2.51,""distance"":3.36,""var"":0.37,""int"":4989}"
2026-01-29 16:39:46,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-60,""raw"":3.98,""distance"":10.67,""var"":4.51,""int"":11103}"
2026-01-29 16:39:47,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-60,""raw"":3.98,""distance"":10.45,""var"":9.85,""int"":7272}"
2026-01-29 16:39:48,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-67,""raw"":6.31,""distance"":3.46,""var"":2.78,""int"":4942}"
2026-01-29 16:39:49,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":13.88,""var"":14.16,""int"":23454}"
2026-01-29 16:39:49,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":12.18,""distance"":8.92,""var"":6.04,""int"":8049}"
2026-01-29 16:39:50,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.74,""var"":2.69,""int"":12735}"
2026-01-29 16:39:51,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-72,""raw"":3.98,""distance"":10.50,""var"":4.77,""int"":11006}"
2026-01-29 16:39:53,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-73,""raw"":9.36,""distance"":3.88,""var"":5.35,""int"":4942}"
2026-01-29 16:39:53,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":8.77,""int"":1}"
2026-01-29 16:39:54,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-63,""raw"":4.85,""distance"":13.71,""var"":16.63,""int"":22795}"
2026-01-29 16:39:55,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-55,""raw"":2.87,""distance"":12.77,""var"":23.86,""int"":22043}"
2026-01-29 16:39:55,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-70,""raw"":7.69,""distance"":10.22,""var"":10.40,""int"":7275}"
2026-01-29 16:39:56,espresense/devices/apple:findmy/esp32_s3_5,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-67,""raw"":6.31,""distance"":10.17,""var"":5.36,""int"":10912}"
2026-01-29 16:39:59,espresense/devices/apple:findmy/esp32_s3_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-77,""raw"":14.84,""distance"":9.32,""var"":6.31,""int"":8059}"
2026-01-29 16:40:00,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-63,""raw"":4.85,""distance"":9.85,""var"":12.05,""int"":7267}"
2026-01-29 16:40:01,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-63,""raw"":4.85,""distance"":11.99,""var"":28.23,""int"":21509}"
2026-01-29 16:40:03,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":4.83,""var"":10.94,""int"":4990}"
2026-01-29 16:40:03,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-73,""raw"":9.36,""distance"":9.36,""var"":0.00,""int"":1}"
2026-01-29 16:40:05,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":9.71,""var"":12.14,""int"":7259}"
2026-01-29 16:40:06,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-55,""raw"":2.87,""distance"":11.58,""var"":32.97,""int"":20976}"
2026-01-29 16:40:09,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":5.58,""var"":15.37,""int"":5000}"
2026-01-29 16:40:09,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-56,""raw"":3.06,""distance"":10.31,""var"":40.28,""int"":19796}"
2026-01-29 16:40:10,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":9.87,""var"":11.16,""int"":7250}"
2026-01-29 16:40:13,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":9.36,""distance"":9.63,""var"":1.02,""int"":3340}"
2026-01-29 16:40:15,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-55,""raw"":2.87,""distance"":8.93,""var"":39.74,""int"":19391}"
2026-01-29 16:40:17,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-58,""raw"":3.49,""distance"":8.10,""var"":34.81,""int"":18894}"
2026-01-29 16:40:21,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-51,""raw"":2.20,""distance"":6.76,""var"":28.11,""int"":18481}"
2026-01-29 16:40:21,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":6.59,""var"":19.07,""int"":5065}"
2026-01-29 16:40:21,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":9.94,""var"":1.01,""int"":4511}"
2026-01-29 16:40:23,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-54,""raw"":2.68,""distance"":5.80,""var"":18.19,""int"":18035}"
2026-01-29 16:40:23,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":9.99,""var"":10.90,""int"":7271}"
2026-01-29 16:40:25,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":7.79,""var"":18.87,""int"":5009}"
2026-01-29 16:40:29,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":10.03,""var"":10.08,""int"":7267}"
2026-01-29 16:40:29,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-54,""raw"":2.68,""distance"":4.39,""var"":9.61,""int"":17719}"
2026-01-29 16:40:31,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-54,""raw"":2.68,""distance"":3.44,""var"":0.76,""int"":17316}"
2026-01-29 16:40:34,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":10.13,""var"":10.17,""int"":7259}"
2026-01-29 16:40:39,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":9.88,""var"":7.50,""int"":7251}"
2026-01-29 16:40:41,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.89,""distance"":8.98,""var"":18.72,""int"":5108}"
2026-01-29 16:40:41,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":9.26,""var"":6.63,""int"":7232}"
2026-01-29 16:40:43,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":9.89,""var"":1.21,""int"":8018}"
2026-01-29 16:40:43,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-50,""raw"":2.06,""distance"":2.22,""var"":0.54,""int"":17184}"
2026-01-29 16:40:43,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":9.54,""var"":15.41,""int"":5081}"
2026-01-29 16:40:46,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-74,""raw"":10.00,""distance"":9.55,""var"":5.61,""int"":7199}"
2026-01-29 16:40:47,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-57,""raw"":3.27,""distance"":2.97,""var"":0.55,""int"":16862}"
2026-01-29 16:40:47,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":10.54,""var"":11.12,""int"":5071}"
2026-01-29 16:40:51,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-59,""raw"":3.73,""distance"":3.51,""var"":0.28,""int"":16556}"
2026-01-29 16:40:51,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-73,""raw"":9.36,""distance"":9.45,""var"":3.25,""int"":7191}"
2026-01-29 16:40:52,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":11.72,""var"":2.33,""int"":12942}"
2026-01-29 16:40:53,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-50,""raw"":2.06,""distance"":2.70,""var"":0.32,""int"":16218}"
2026-01-29 16:40:56,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-73,""raw"":9.36,""distance"":9.39,""var"":2.95,""int"":7183}"
2026-01-29 16:40:57,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.60,""var"":1.23,""int"":9018}"
2026-01-29 16:40:57,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-77,""raw"":12.18,""distance"":11.96,""var"":6.10,""int"":5114}"
2026-01-29 16:41:01,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":9.66,""var"":0.96,""int"":7151}"
2026-01-29 16:41:01,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-52,""raw"":2.35,""distance"":2.41,""var"":0.27,""int"":16031}"
2026-01-29 16:41:02,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":12.08,""var"":4.93,""int"":5113}"
2026-01-29 16:41:06,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":9.73,""var"":1.05,""int"":7143}"
2026-01-29 16:41:06,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-49,""raw"":1.93,""distance"":2.07,""var"":0.32,""int"":15786}"
2026-01-29 16:41:06,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-73,""raw"":10.68,""distance"":11.65,""var"":2.69,""int"":12947}"
2026-01-29 16:41:07,espresense/devices/apple:findmy/esp32_s3_6,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-75,""raw"":10.68,""distance"":10.67,""var"":1.22,""int"":9161}"
2026-01-29 16:41:07,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":12.69,""var"":1.90,""int"":5113}"
2026-01-29 16:41:11,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-49,""raw"":1.93,""distance"":1.96,""var"":0.35,""int"":15552}"
2026-01-29 16:41:11,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":11.47,""var"":2.62,""int"":12914}"
2026-01-29 16:41:15,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-69,""raw"":7.20,""distance"":9.57,""var"":1.55,""int"":7150}"
2026-01-29 16:41:15,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-79,""raw"":13.89,""distance"":13.70,""var"":0.87,""int"":5138}"
2026-01-29 16:41:16,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-52,""raw"":2.35,""distance"":2.24,""var"":0.28,""int"":15328}"
2026-01-29 16:41:20,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-76,""raw"":11.41,""distance"":13.24,""var"":1.11,""int"":5136}"
2026-01-29 16:41:21,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-61,""raw"":4.25,""distance"":2.54,""var"":0.50,""int"":15113}"
2026-01-29 16:41:25,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":7.20,""distance"":9.57,""var"":1.55,""int"":7160}"
2026-01-29 16:41:25,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-78,""raw"":13.01,""distance"":13.11,""var"":1.11,""int"":5135}"
2026-01-29 16:41:26,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-51,""raw"":2.20,""distance"":2.25,""var"":0.53,""int"":14608}"
2026-01-29 16:41:29,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-57,""raw"":3.27,""distance"":2.98,""var"":0.57,""int"":14381}"
2026-01-29 16:41:30,espresense/devices/apple:findmy/esp32_s3_4,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-80,""raw"":14.84,""distance"":13.13,""var"":1.31,""int"":5134}"
2026-01-29 16:41:33,espresense/devices/apple:findmy/esp32_s3_3,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-72,""raw"":8.77,""distance"":8.88,""var"":1.27,""int"":7163}"
2026-01-29 16:41:34,espresense/devices/apple:findmy/esp32_s3_extra_1,"{""mac"":""c69b7d6a81e7"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":32,""rssi@1m"":-39,""rssi"":-51,""raw"":2.20,""distance"":2.67,""var"":0.58,""int"":13933}"
2026-01-29 16:41:34,espresense/devices/apple:findmy/esp32_s3_2,"{""mac"":""cfeb086c7919"",""id"":""apple:findmy"",""name"":""Tag"",""idType"":250,""rssi@1m"":-39,""rssi"":-81,""raw"":15.85,""distance"":12.09,""var"":3.78,""int"":12956}"
